,roundinfo_id,fight_id,fight_round,fighter_id,kd,sig_str_made,sig_str_attempted,sig_str_percent,total_str_made,total_str_attempted,td_made,td_attempted,td_percent,pass,rev,head_attempted,head_made,body_attempted,body_made,leg_attempted,leg_made,distance_attempted,distance_made,clinch_attempted,clinch_made,ground_attempted
3773,10297,1,5304,0,22,40,55,24,42,1,2,50,0,0,32,14,5,5,3,3,12,3,3,2,25,17
3774,10298,1,5449,0,18,49,36,18,49,0,0,0,0,0,40,11,6,4,3,3,42,11,7,7,0,0
3775,10298,1,5265,0,23,46,50,23,46,0,1,0,0,0,26,8,11,7,9,8,45,23,1,0,0,0
3776,10299,1,5383,0,13,23,56,35,50,1,2,50,0,0,17,8,4,3,2,2,16,8,2,2,5,3
3777,10299,1,5822,0,12,23,52,13,24,0,0,0,1,1,15,6,6,4,2,2,18,8,5,4,0,0
3778,10299,2,5383,0,2,8,25,75,90,1,1,100,0,0,7,1,0,0,1,1,4,1,0,0,4,1
3779,10299,2,5822,0,2,9,22,8,15,0,0,0,0,0,9,2,0,0,0,0,8,2,1,0,0,0
3780,10299,3,5383,0,29,38,76,131,142,1,3,33,0,0,34,26,4,3,0,0,15,10,1,0,22,19
3781,10299,3,5822,0,6,26,23,6,26,0,1,0,0,0,25,5,1,1,0,0,26,6,0,0,0,0
3782,10300,1,5534,0,5,9,55,6,11,1,2,50,0,0,6,3,3,2,0,0,5,3,4,2,0,0
3783,10300,1,5249,0,2,3,66,3,4,0,0,0,3,0,2,1,1,1,0,0,2,1,1,1,0,0
3784,10301,1,5455,0,22,35,62,26,40,2,7,28,0,0,26,16,4,3,5,3,9,3,6,6,20,13
3785,10301,1,5823,0,3,8,37,4,9,0,0,0,0,0,5,0,3,3,0,0,7,2,1,1,0,0
3786,10301,2,5455,0,7,10,70,16,19,1,1,100,1,0,6,3,2,2,2,2,5,4,0,0,5,3
3787,10301,2,5823,0,3,7,42,3,7,0,0,0,0,0,4,1,3,2,0,0,7,3,0,0,0,0
3788,10302,1,5254,0,18,40,45,25,50,1,3,33,0,0,27,7,12,10,1,1,30,9,8,7,2,2
3789,10302,1,5654,0,24,43,55,34,58,0,0,0,0,0,28,13,9,5,6,6,32,16,10,7,1,1
3790,10302,2,5254,0,27,32,84,94,107,0,3,0,0,0,15,10,17,17,0,0,14,11,18,16,0,0
3791,10302,2,5654,0,20,32,62,21,33,0,0,0,0,0,16,5,12,11,4,4,21,10,11,10,0,0
3792,10302,3,5254,0,14,27,51,46,61,2,5,40,0,0,23,10,4,4,0,0,14,6,5,2,8,6
3793,10302,3,5654,0,12,19,63,17,24,0,0,0,0,0,8,2,7,6,4,4,15,8,4,4,0,0
3794,10302,4,5254,0,23,31,74,75,90,1,4,25,0,0,15,9,15,13,1,1,14,9,17,14,0,0
3795,10302,4,5654,0,6,15,40,9,18,0,0,0,0,0,9,2,6,4,0,0,8,2,7,4,0,0
3796,10302,5,5254,0,12,21,57,23,33,1,1,100,0,0,16,7,5,5,0,0,14,7,1,0,6,5
3797,10302,5,5654,0,4,16,25,7,24,0,0,0,0,0,8,1,5,3,3,0,14,2,2,2,0,0
3798,10303,1,5396,0,19,39,48,19,39,0,0,0,0,0,19,6,0,0,20,13,39,19,0,0,0,0
3799,10303,1,5232,0,19,47,40,19,47,0,0,0,0,0,28,9,11,6,8,4,47,19,0,0,0,0
3800,10303,2,5396,0,22,47,46,22,47,0,0,0,0,0,19,6,3,1,25,15,47,22,0,0,0,0
3801,10303,2,5232,0,21,52,40,21,52,0,0,0,0,0,27,6,9,5,16,10,52,21,0,0,0,0
3802,10303,3,5396,0,25,52,48,27,54,0,1,0,0,0,27,10,4,3,21,12,51,25,1,0,0,0
3803,10303,3,5232,0,15,47,31,18,50,0,0,0,0,0,22,2,11,6,14,7,43,12,4,3,0,0
3804,10303,4,5396,0,34,63,53,34,64,1,2,50,0,0,38,15,2,2,23,17,62,34,1,0,0,0
3805,10303,4,5232,0,24,61,39,27,64,0,0,0,0,0,45,14,6,4,10,6,59,23,2,1,0,0
3806,10303,5,5396,0,37,71,52,37,71,2,6,33,0,0,58,27,1,0,12,10,66,36,4,1,1,0
3807,10303,5,5232,0,23,61,37,26,64,0,0,0,0,0,45,13,9,6,7,4,57,20,4,3,0,0
3808,10304,1,5283,0,33,55,60,34,56,0,0,0,0,0,42,21,11,10,2,2,36,17,0,0,19,16
3809,10304,1,5185,0,14,39,35,14,39,0,1,0,0,0,28,10,6,1,5,3,39,14,0,0,0,0
3810,10304,2,5283,0,16,42,38,16,42,0,0,0,0,0,35,11,5,3,2,2,42,16,0,0,0,0
3811,10304,2,5185,0,24,41,58,24,41,0,0,0,0,0,22,7,10,8,9,9,41,24,0,0,0,0
3812,10304,3,5283,0,39,72,54,39,72,0,0,0,0,0,56,27,14,10,2,2,68,35,4,4,0,0
3813,10304,3,5185,0,29,49,59,29,49,0,0,0,0,0,27,13,16,12,6,4,46,27,3,2,0,0
3814,10304,4,5283,0,44,72,61,56,86,1,2,50,0,0,58,32,11,9,3,3,52,28,7,5,13,11
3815,10304,4,5185,0,15,27,55,15,27,0,0,0,0,0,20,8,7,7,0,0,27,15,0,0,0,0
3816,10304,5,5283,1,62,68,91,113,120,0,0,0,0,0,65,59,3,3,0,0,3,3,0,0,65,59
3817,10304,5,5185,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3818,10305,1,5404,0,18,53,33,18,53,0,1,0,0,0,27,5,17,5,9,8,50,17,3,1,0,0
3819,10305,1,5256,0,31,75,41,31,75,0,0,0,0,0,64,21,7,6,4,4,71,28,4,3,0,0
3820,10305,2,5404,0,26,74,35,28,76,0,1,0,0,0,48,10,20,10,6,6,70,23,4,3,0,0
3821,10305,2,5256,0,31,81,38,31,81,0,0,0,0,0,74,26,5,3,2,2,78,29,3,2,0,0
3822,10305,3,5404,0,27,78,34,33,84,1,1,100,0,0,59,16,18,10,1,1,74,24,4,3,0,0
3823,10305,3,5256,0,20,79,25,20,79,0,1,0,0,0,71,16,7,3,1,1,76,20,3,0,0,0
3824,10306,1,5293,0,6,7,85,13,15,1,1,100,1,0,1,1,5,4,1,1,4,3,3,3,0,0
3825,10306,1,5824,0,3,5,60,4,6,0,0,0,0,0,1,1,1,0,3,2,4,3,1,0,0,0
3826,10307,1,5292,0,39,83,46,42,86,0,1,0,0,0,67,28,6,3,10,8,83,39,0,0,0,0
3827,10307,1,5648,0,26,60,43,26,60,0,0,0,0,0,55,23,5,3,0,0,60,26,0,0,0,0
3828,10307,2,5292,0,2,9,22,2,9,0,0,0,0,0,9,2,0,0,0,0,9,2,0,0,0,0
3829,10307,2,5648,1,7,13,53,7,13,0,0,0,0,0,12,6,0,0,1,1,13,7,0,0,0,0
3830,10308,1,5299,0,20,50,40,20,50,0,1,0,0,0,36,11,9,4,5,5,37,10,3,2,10,8
3831,10308,1,5614,0,14,23,60,14,23,0,1,0,0,0,14,6,4,3,5,5,21,12,2,2,0,0
3832,10308,2,5299,0,9,41,21,9,41,0,3,0,0,0,28,3,9,5,4,1,40,8,1,1,0,0
3833,10308,2,5614,0,13,27,48,13,27,0,2,0,0,0,20,8,4,2,3,3,27,13,0,0,0,0
3834,10308,3,5299,0,17,47,36,17,47,0,0,0,0,0,34,9,7,2,6,6,47,17,0,0,0,0
3835,10308,3,5614,0,13,38,34,13,38,0,0,0,0,0,30,9,6,3,2,1,38,13,0,0,0,0
3836,10309,1,5303,0,2,6,33,2,6,1,1,100,1,0,5,1,1,1,0,0,6,2,0,0,0,0
3837,10309,1,5825,0,6,16,37,6,16,0,0,0,0,0,6,1,7,3,3,2,16,6,0,0,0,0
3838,10310,1,5191,0,20,47,42,21,49,1,1,100,0,0,38,13,5,3,4,4,42,17,3,2,2,1
3839,10310,1,5826,0,19,50,38,19,50,0,2,0,0,0,34,7,11,7,5,5,49,18,1,1,0,0
3840,10310,2,5191,0,43,61,70,75,103,0,0,0,0,0,58,41,3,2,0,0,37,23,8,7,16,13
3841,10310,2,5826,0,13,30,43,27,48,0,2,0,0,1,23,8,6,4,1,1,17,7,0,0,13,6
3842,10310,3,5191,0,3,11,27,20,29,0,1,0,0,0,10,2,1,1,0,0,10,2,1,1,0,0
3843,10310,3,5826,0,18,37,48,35,57,1,7,14,0,0,25,9,12,9,0,0,30,12,6,5,1,1
3844,10311,1,5288,0,9,20,45,27,38,1,3,33,0,0,13,6,2,0,5,3,15,5,5,4,0,0
3845,10311,1,5710,0,9,13,69,21,27,0,0,0,0,0,5,3,3,3,5,3,11,8,2,1,0,0
3846,10311,2,5288,0,7,15,46,19,30,1,2,50,0,0,10,3,4,4,1,0,12,5,3,2,0,0
3847,10311,2,5710,0,5,9,55,24,28,0,0,0,0,0,7,3,0,0,2,2,6,2,3,3,0,0
3848,10311,3,5288,0,8,17,47,24,51,1,2,50,0,0,13,6,3,1,1,1,10,4,3,0,4,4
3849,10311,3,5710,0,4,10,40,9,16,0,0,0,0,0,8,3,2,1,0,0,10,4,0,0,0,0
3850,10312,1,5164,0,21,47,44,21,47,0,0,0,0,0,30,6,9,8,8,7,47,21,0,0,0,0
3851,10312,1,5199,0,19,41,46,19,41,1,3,33,0,0,25,5,6,6,10,8,40,19,1,0,0,0
3852,10312,2,5164,0,16,40,40,19,43,0,0,0,0,0,23,5,11,7,6,4,40,16,0,0,0,0
3853,10312,2,5199,0,27,44,61,32,49,1,3,33,0,0,20,7,13,9,11,11,41,25,1,1,2,1
3854,10312,3,5164,0,15,34,44,16,35,0,0,0,0,0,18,3,11,7,5,5,32,14,2,1,0,0
3855,10312,3,5199,0,20,34,58,22,36,0,5,0,0,0,16,7,6,2,12,11,34,20,0,0,0,0
3856,10313,1,5387,0,40,79,50,50,92,1,1,100,0,0,54,19,6,4,19,17,78,40,0,0,1,0
3857,10313,1,5737,0,14,52,26,25,63,0,0,0,0,0,42,8,4,1,6,5,52,14,0,0,0,0
3858,10313,2,5387,0,47,79,59,81,113,1,1,100,0,0,69,40,4,3,6,4,30,14,1,1,48,32
3859,10313,2,5737,0,4,17,23,17,30,0,1,0,0,0,11,2,1,0,5,2,17,4,0,0,0,0
3860,10313,3,5387,0,33,70,47,46,84,0,2,0,0,0,57,23,6,4,7,6,70,33,0,0,0,0
3861,10313,3,5737,0,27,66,40,36,75,0,1,0,0,0,50,12,5,4,11,11,64,25,2,2,0,0
3862,10314,1,5721,1,14,47,29,17,50,0,1,0,0,0,36,9,8,3,3,2,43,12,0,0,4,2
3863,10314,1,5218,0,17,46,36,26,55,1,1,100,0,0,33,7,6,4,7,6,41,14,0,0,5,3
3864,10314,2,5721,0,22,58,37,26,63,0,0,0,0,1,46,13,12,9,0,0,57,22,0,0,1,0
3865,10314,2,5218,0,30,71,42,34,76,1,2,50,1,0,59,19,11,10,1,1,68,28,3,2,0,0
3866,10314,3,5721,0,26,55,47,26,55,0,0,0,0,0,51,23,4,3,0,0,55,26,0,0,0,0
3867,10314,3,5218,1,27,60,45,27,60,0,1,0,0,0,52,21,7,5,1,1,60,27,0,0,0,0
3868,10315,1,5157,0,20,31,64,20,31,0,0,0,0,0,20,11,10,8,1,1,27,16,4,4,0,0
3869,10315,1,5286,0,33,67,49,35,69,0,0,0,0,0,42,14,16,10,9,9,62,29,5,4,0,0
3870,10315,2,5157,0,48,83,57,53,88,0,6,0,0,0,77,43,5,4,1,1,70,37,13,11,0,0
3871,10315,2,5286,0,66,98,67,69,101,0,0,0,0,0,73,47,18,12,7,7,89,60,9,6,0,0
3872,10315,3,5157,0,28,40,70,38,50,0,0,0,1,0,36,25,4,3,0,0,36,25,1,1,3,2
3873,10315,3,5286,0,20,39,51,30,51,1,1,100,0,0,30,15,5,3,4,2,33,15,1,1,5,4
3874,10315,4,5157,0,20,28,71,43,53,1,1,100,3,0,25,17,3,3,0,0,14,9,0,0,14,11
3875,10315,4,5286,0,11,14,78,23,27,2,2,100,0,0,8,5,5,5,1,1,12,9,0,0,2,2
3876,10315,5,5157,0,37,49,75,54,67,0,0,0,0,0,47,35,2,2,0,0,41,29,4,4,4,4
3877,10315,5,5286,0,25,35,71,25,35,1,6,16,0,0,24,17,9,6,2,2,33,23,1,1,1,1
3878,10316,1,5676,0,20,51,39,20,51,1,1,100,0,0,39,10,7,5,5,5,41,15,2,2,8,3
3879,10316,1,5195,0,21,40,52,23,42,0,0,0,0,0,30,11,5,5,5,5,36,19,3,2,1,0
3880,10316,2,5676,1,26,33,78,41,48,0,0,0,0,0,26,20,3,2,4,4,19,13,2,2,12,11
3881,10316,2,5195,0,12,24,50,12,24,0,3,0,0,1,20,9,4,3,0,0,21,10,2,1,1,1
3882,10316,3,5676,0,30,47,63,42,59,0,0,0,0,0,33,19,10,7,4,4,40,23,2,2,5,5
3883,10316,3,5195,0,22,42,52,24,45,0,3,0,0,0,39,19,0,0,3,3,40,22,1,0,1,0
3884,10317,1,5273,0,23,32,71,23,32,0,0,0,0,0,6,2,11,8,15,13,32,23,0,0,0,0
3885,10317,1,5643,0,30,58,51,30,58,0,0,0,0,0,32,11,8,5,18,14,58,30,0,0,0,0
3886,10317,2,5273,0,23,39,58,23,39,0,0,0,0,0,21,8,4,2,14,13,39,23,0,0,0,0
3887,10317,2,5643,0,26,67,38,26,67,0,0,0,0,0,47,10,9,5,11,11,67,26,0,0,0,0
3888,10317,3,5273,1,26,34,76,45,55,0,0,0,0,0,32,25,1,1,1,0,8,5,0,0,26,21
3889,10317,3,5643,0,7,12,58,8,14,0,0,0,1,0,8,3,2,2,2,2,11,6,1,1,0,0
3890,10318,1,5192,1,16,27,59,29,42,0,0,0,0,1,23,12,4,4,0,0,8,3,2,2,17,11
3891,10318,1,5375,0,5,10,50,11,17,1,2,50,0,1,6,2,3,2,1,1,7,3,3,2,0,0
3892,10318,2,5192,0,17,26,65,26,37,0,0,0,0,2,20,12,5,4,1,1,14,7,1,1,11,9
3893,10318,2,5375,0,22,36,61,48,62,1,1,100,0,0,33,20,2,1,1,1,22,12,0,0,14,10
3894,10318,3,5192,0,8,13,61,24,30,0,0,0,0,1,12,7,1,1,0,0,4,3,0,0,9,5
3895,10318,3,5375,0,7,12,58,33,48,1,2,50,0,0,12,7,0,0,0,0,6,4,0,0,6,3
3896,10319,1,5747,1,18,21,85,18,21,0,0,0,0,0,21,18,0,0,0,0,5,3,0,0,16,15
3897,10319,1,5519,0,2,5,40,2,5,0,1,0,0,0,2,0,2,1,1,1,5,2,0,0,0,0
3898,10320,1,5246,0,37,76,48,40,79,0,0,0,0,0,70,32,2,1,4,4,74,36,2,1,0,0
3899,10320,1,5457,0,23,55,41,26,58,0,1,0,0,0,38,11,6,3,11,9,45,18,10,5,0,0
3900,10320,2,5246,0,46,98,46,53,105,0,0,0,0,0,93,42,4,3,1,1,96,45,2,1,0,0
3901,10320,2,5457,0,59,110,53,59,110,0,1,0,0,0,76,37,27,16,7,6,96,48,14,11,0,0
3902,10320,3,5246,1,23,45,51,23,46,0,0,0,0,0,40,19,4,3,1,1,41,21,1,1,3,1
3903,10320,3,5457,0,21,41,51,22,42,3,4,75,1,0,30,13,6,3,5,5,38,18,3,3,0,0
3904,10321,1,5666,0,16,31,51,16,31,0,1,0,0,0,21,8,5,3,5,5,31,16,0,0,0,0
3905,10321,1,5329,0,32,60,53,32,60,0,0,0,0,0,31,7,16,12,13,13,60,32,0,0,0,0
3906,10321,2,5666,0,9,15,60,11,17,2,2,100,3,0,14,8,0,0,1,1,8,4,0,0,7,5
3907,10321,2,5329,0,5,7,71,16,20,0,0,0,0,2,5,3,1,1,1,1,6,4,0,0,1,1
3908,10321,3,5666,0,13,31,41,13,31,1,4,25,0,0,26,9,3,3,2,1,31,13,0,0,0,0
3909,10321,3,5329,0,18,34,52,18,34,0,0,0,1,0,25,10,5,5,4,3,30,15,2,1,2,2
3910,10322,1,5827,0,6,17,35,6,17,0,0,0,0,0,9,3,8,3,0,0,17,6,0,0,0,0
3911,10322,1,5564,1,15,22,68,15,22,0,0,0,0,0,12,6,2,2,8,7,21,14,0,0,1,1
3912,10323,1,5758,0,12,28,42,13,29,0,3,0,0,0,19,6,3,3,6,3,28,12,0,0,0,0
3913,10323,1,5522,0,15,29,51,16,31,0,0,0,0,0,16,5,5,3,8,7,24,12,5,3,0,0
3914,10323,2,5758,0,17,21,80,27,31,2,4,50,0,0,12,8,9,9,0,0,7,3,1,1,13,13
3915,10323,2,5522,0,5,10,50,5,10,0,0,0,0,0,4,1,2,1,4,3,8,5,1,0,1,0
3916,10323,3,5758,0,2,6,33,3,7,0,4,0,1,0,6,2,0,0,0,0,5,1,0,0,1,1
3917,10323,3,5522,0,6,7,85,6,7,0,0,0,0,0,2,1,0,0,5,5,7,6,0,0,0,0
3918,10324,1,5682,0,3,19,15,3,19,1,2,50,0,0,19,3,0,0,0,0,19,3,0,0,0,0
3919,10324,1,5617,0,11,29,37,12,30,0,1,0,0,0,18,7,4,0,7,4,29,11,0,0,0,0
3920,10324,2,5682,0,8,24,33,12,28,0,1,0,0,1,23,7,1,1,0,0,22,8,0,0,2,0
3921,10324,2,5617,0,13,31,41,22,40,0,0,0,0,1,23,7,7,5,1,1,26,9,4,4,1,0
3922,10324,3,5682,0,17,26,65,18,27,1,5,20,0,0,25,16,1,1,0,0,26,17,0,0,0,0
3923,10324,3,5617,0,35,52,67,36,53,0,1,0,0,0,44,28,7,6,1,1,43,27,8,8,1,0
3924,10325,1,5402,0,27,32,84,37,46,5,6,83,0,0,8,5,0,0,24,22,1,0,1,1,30,26
3925,10325,1,5287,0,1,1,100,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3926,10325,2,5402,0,17,24,70,27,39,3,4,75,0,0,17,11,3,2,4,4,19,13,1,1,4,3
3927,10325,2,5287,0,7,15,46,15,23,0,0,0,0,0,9,4,4,1,2,2,15,7,0,0,0,0
3928,10325,3,5402,0,13,22,59,20,32,1,4,25,0,0,16,8,4,3,2,2,16,9,0,0,6,4
3929,10325,3,5287,0,5,13,38,6,14,0,0,0,0,0,9,3,3,1,1,1,13,5,0,0,0,0
3930,10325,4,5402,0,5,10,50,15,23,3,6,50,0,0,10,5,0,0,0,0,7,3,2,2,1,0
3931,10325,4,5287,0,12,23,52,37,48,1,2,50,0,0,20,9,3,3,0,0,22,12,1,0,0,0
3932,10325,5,5402,0,7,11,63,17,23,2,5,40,0,0,9,5,2,2,0,0,9,5,2,2,0,0
3933,10325,5,5287,0,6,25,24,67,90,0,0,0,0,0,23,5,2,1,0,0,25,6,0,0,0,0
3934,10326,1,5166,0,36,88,40,36,88,1,1,100,0,0,76,26,7,5,5,5,88,36,0,0,0,0
3935,10326,1,5260,0,46,66,69,46,66,0,0,0,0,0,33,20,14,8,19,18,59,39,7,7,0,0
3936,10326,2,5166,0,40,88,45,40,88,0,0,0,0,0,81,33,2,2,5,5,88,40,0,0,0,0
3937,10326,2,5260,0,48,90,53,48,90,0,0,0,0,0,66,28,9,7,15,13,90,48,0,0,0,0
3938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3939,10326,3,5260,0,34,94,36,54,114,0,0,0,0,0,75,20,9,5,10,9,94,34,0,0,0,0
3940,10327,1,5150,0,23,36,63,25,38,0,0,0,0,0,22,9,12,12,2,2,23,11,13,12,0,0
3941,10327,1,5535,0,17,52,32,24,59,0,1,0,0,0,39,8,9,6,4,3,37,7,15,10,0,0
3942,10327,2,5150,0,37,50,74,41,54,0,0,0,0,1,27,15,21,20,2,2,24,14,21,19,5,4
3943,10327,2,5535,0,13,29,44,35,52,1,1,100,0,0,21,5,6,6,2,2,15,3,14,10,0,0
3944,10327,3,5150,0,47,68,69,52,73,1,2,50,0,0,48,30,17,14,3,3,46,26,22,21,0,0
3945,10327,3,5535,0,16,36,44,22,43,1,2,50,0,0,25,7,10,8,1,1,32,12,4,4,0,0
3946,10328,1,5133,0,29,60,48,29,60,0,0,0,0,0,49,20,4,3,7,6,58,27,2,2,0,0
3947,10328,1,5828,0,18,47,38,18,47,0,0,0,0,0,40,11,5,5,2,2,46,17,1,1,0,0
3948,10328,2,5133,0,27,59,45,29,61,0,3,0,0,0,50,19,6,5,3,3,57,25,2,2,0,0
3949,10328,2,5828,0,21,54,38,21,54,0,0,0,0,0,46,14,8,7,0,0,52,19,2,2,0,0
3950,10328,3,5133,0,26,53,49,28,55,2,5,40,0,0,46,19,6,6,1,1,45,21,8,5,0,0
3951,10328,3,5828,0,42,71,59,45,74,0,0,0,0,0,55,29,12,10,4,3,57,28,14,14,0,0
3952,10329,1,5341,0,2,3,66,9,10,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,2,1
3953,10329,1,5498,0,1,2,50,7,8,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
3954,10330,1,5190,0,8,23,34,10,25,2,3,66,0,0,17,3,1,0,5,5,23,8,0,0,0,0
3955,10330,1,5267,0,25,37,67,25,37,0,0,0,0,0,24,12,10,10,3,3,28,16,5,5,4,4
3956,10330,2,5190,0,6,23,26,6,23,0,5,0,0,0,16,3,3,0,4,3,22,6,1,0,0,0
3957,10330,2,5267,0,31,66,46,33,68,1,2,50,0,0,40,12,21,14,5,5,54,20,12,11,0,0
3958,10330,3,5190,0,9,19,47,11,21,1,4,25,0,0,13,4,1,1,5,4,19,9,0,0,0,0
3959,10330,3,5267,0,29,47,61,32,53,1,1,100,2,0,31,14,13,12,3,3,37,19,0,0,10,10
3960,10331,1,5504,0,12,29,41,36,55,0,1,0,0,0,23,6,5,5,1,1,20,5,9,7,0,0
3961,10331,1,5829,0,9,11,81,10,12,2,5,40,0,0,3,1,8,8,0,0,3,2,8,7,0,0
3962,10331,2,5504,0,28,65,43,30,67,0,0,0,0,0,54,17,7,7,4,4,59,24,6,4,0,0
3963,10331,2,5829,0,11,27,40,12,28,0,1,0,0,0,16,3,7,6,4,2,23,7,4,4,0,0
3964,10331,3,5504,0,34,66,51,45,77,0,2,0,0,0,50,19,10,9,6,6,57,26,6,6,3,2
3965,10331,3,5829,0,14,30,46,15,31,0,1,0,0,0,21,5,7,7,2,2,25,9,5,5,0,0
3966,10332,1,5459,0,27,62,43,27,62,0,0,0,0,0,55,23,3,1,4,3,46,16,13,9,3,2
3967,10332,1,5830,0,20,47,42,21,48,0,1,0,0,0,39,13,6,5,2,2,44,17,3,3,0,0
3968,10332,2,5459,1,47,75,62,47,75,1,1,100,0,0,66,38,4,4,5,5,44,21,16,14,15,12
3969,10332,2,5830,0,17,37,45,17,37,0,0,0,0,0,33,14,2,2,2,1,36,16,1,1,0,0
3970,10333,1,5248,0,3,13,23,23,33,0,0,0,0,0,12,2,1,1,0,0,13,3,0,0,0,0
3971,10333,1,5182,0,5,14,35,12,21,1,1,100,0,0,12,5,1,0,1,0,9,1,0,0,5,4
3972,10333,2,5248,0,5,13,38,40,49,0,0,0,0,0,11,4,1,0,1,1,13,5,0,0,0,0
3973,10333,2,5182,0,12,16,75,20,26,1,1,100,0,0,12,8,1,1,3,3,7,4,0,0,9,8
3974,10333,3,5248,0,14,29,48,50,71,0,0,0,0,0,24,10,1,1,4,3,27,12,2,2,0,0
3975,10333,3,5182,0,4,20,20,9,25,1,2,50,1,0,17,2,2,1,1,1,17,3,1,1,2,0
3976,10334,1,5831,0,4,15,26,4,15,0,0,0,0,0,14,4,1,0,0,0,15,4,0,0,0,0
3977,10334,1,5581,1,16,30,53,16,30,0,0,0,0,0,28,14,2,2,0,0,22,10,5,4,3,2
3978,10335,1,5409,0,12,54,22,18,60,0,0,0,0,0,46,9,5,1,3,2,51,11,3,1,0,0
3979,10335,1,5399,0,19,48,39,22,51,0,0,0,0,0,36,11,4,0,8,8,48,19,0,0,0,0
3980,10335,2,5409,0,10,45,22,20,58,0,1,0,0,1,37,8,7,2,1,0,41,9,4,1,0,0
3981,10335,2,5399,0,23,48,47,36,61,1,2,50,0,0,37,13,5,5,6,5,42,18,3,3,3,2
3982,10335,3,5409,0,22,75,29,33,88,0,0,0,0,0,69,17,3,2,3,3,71,19,4,3,0,0
3983,10335,3,5399,0,30,62,48,34,66,1,1,100,0,0,54,22,3,3,5,5,60,28,0,0,2,2
3984,10336,1,5488,0,13,28,46,14,29,0,0,0,0,0,13,6,8,2,7,5,23,10,5,3,0,0
3985,10336,1,5832,0,11,24,45,11,25,1,5,20,1,0,15,4,1,1,8,6,24,11,0,0,0,0
3986,10336,2,5488,0,45,73,61,45,73,0,0,0,0,0,41,22,22,13,10,10,73,45,0,0,0,0
3987,10336,2,5832,0,6,30,20,6,30,1,1,100,0,0,29,5,0,0,1,1,30,6,0,0,0,0
3988,10337,1,5560,0,20,82,24,20,82,0,0,0,0,0,78,16,4,4,0,0,80,20,2,0,0,0
3989,10337,1,5244,0,24,68,35,24,68,0,0,0,0,0,54,13,11,8,3,3,68,24,0,0,0,0
3990,10337,2,5560,0,7,23,30,7,23,0,0,0,0,0,20,4,2,2,1,1,22,6,1,1,0,0
3991,10337,2,5244,0,12,18,66,30,43,1,3,33,0,0,15,9,3,3,0,0,14,8,0,0,4,4
3992,10337,3,5560,0,14,55,25,14,55,0,0,0,0,0,53,14,1,0,1,0,55,14,0,0,0,0
3993,10337,3,5244,0,23,53,43,26,56,1,1,100,0,0,37,15,15,7,1,1,53,23,0,0,0,0
3994,10337,4,5560,0,5,34,14,5,37,0,0,0,0,0,33,5,1,0,0,0,33,5,1,0,0,0
3995,10337,4,5244,0,17,30,56,33,59,1,2,50,0,0,26,14,4,3,0,0,30,17,0,0,0,0
3996,10337,5,5560,0,24,86,27,24,86,0,0,0,0,0,77,20,9,4,0,0,86,24,0,0,0,0
3997,10337,5,5244,0,37,68,54,37,68,1,1,100,0,0,53,26,15,11,0,0,60,33,1,1,7,3
3998,10338,1,5657,0,4,16,25,4,16,0,0,0,0,0,16,4,0,0,0,0,16,4,0,0,0,0
3999,10338,1,5310,0,45,64,70,60,79,2,3,66,2,0,64,45,0,0,0,0,12,2,0,0,52,43
4000,10339,1,5367,0,20,56,35,20,56,0,1,0,0,0,34,5,9,5,13,10,56,20,0,0,0,0
4001,10339,1,5639,0,14,37,37,14,37,0,0,0,0,0,29,10,7,4,1,0,32,11,5,3,0,0
4002,10339,2,5367,0,22,50,44,22,50,0,0,0,0,0,30,10,11,6,9,6,50,22,0,0,0,0
4003,10339,2,5639,0,17,39,43,17,39,0,0,0,0,0,31,11,6,5,2,1,39,17,0,0,0,0
4004,10339,3,5367,0,27,67,40,27,67,0,0,0,0,0,55,18,6,4,6,5,67,27,0,0,0,0
4005,10339,3,5639,0,22,59,37,22,59,0,2,0,0,0,49,13,9,8,1,1,59,22,0,0,0,0
4006,10340,1,5568,0,14,44,31,20,51,1,1,100,0,0,39,11,5,3,0,0,44,14,0,0,0,0
4007,10340,1,5148,1,16,45,35,16,45,0,0,0,0,0,27,7,15,6,3,3,42,15,0,0,3,1
4008,10340,2,5568,0,17,62,27,17,62,1,1,100,0,0,59,14,0,0,3,3,62,17,0,0,0,0
4009,10340,2,5148,0,28,53,52,30,56,0,0,0,0,0,29,10,12,6,12,12,52,28,1,0,0,0
4010,10340,3,5568,0,13,65,20,15,70,3,4,75,0,0,59,11,5,2,1,0,59,11,1,0,5,2
4011,10340,3,5148,0,18,40,45,19,41,0,0,0,0,0,29,9,5,3,6,6,39,18,1,0,0,0
4012,10341,1,5700,0,49,66,74,98,118,0,0,0,0,0,56,39,3,3,7,7,38,26,28,23,0,0
4013,10341,1,5833,0,6,29,20,7,30,0,3,0,0,0,22,1,2,1,5,4,27,4,2,2,0,0
4014,10341,2,5700,0,38,65,58,47,75,0,0,0,0,0,49,24,7,7,9,7,53,27,12,11,0,0
